dia_compra;mes_compra;a�o;dia_semana;nro_ticket;filial_id;suma_total;cantidad_productos;nota;el_tiempo_de_la_atencion_fue_agil_y_rapido;atencion_amable;el_local_se_encontraba__limpio_y_ordenado;pto_contacto;nivel_2;dia_respuesta;genero;rango_edad;region;segmento_actividad;medio_de_pago;vend_id;Random
29-07-2021;7;2021;jueves;ab1d7873;265;12577;4;10;10;10;10;Local 265;Locales;02-08-2021;Femenino;De 60 años y más;Región Metropolitana;Activo;Credito;10687;9485
21-07-2021;7;2021;Miercoles;ab1d7874;641;5529;3;9;9;10;9;Local 641;Locales;22-07-2021;Femenino;De 46 a 60 años;Región Metropolitana;Activo;Efectivo;1660;9555
11-07-2021;7;2021;Domingo;ab1d7875;433;58908;11;10;10;9;9;Local 433;Locales;12-07-2021;Masculino;De 46 a 60 años;II Antofagasta;Activo;Debito;684;9586
22-07-2021;7;2021;jueves;ab1d7876;383;59661;3;10;9;10;10;Local 383;Locales;23-07-2021;Masculino;De 46 a 60 años;I Tarapacá;Activo;Debito;5660;9709
19-07-2021;7;2021;Lunes;ab1d7877;317;12809;1;9;5;7;4;Local 317;Locales;20-07-2021;Femenino;De 18 a 25 años;VIII Biobío;Activo;Debito;5221;9716
02-07-2021;7;2021;Viernes;ab1d7878;288;3551;4;10;10;10;10;Local 288;Locales;03-07-2021;Femenino;De 46 a 60 años;Región Metropolitana;Activo;Efectivo;337;9875
12-07-2021;7;2021;Lunes;ab1d7879;396;10499;1;8;10;;10;ret_Local;Retiro en Tienda;14-07-2021;Masculino;De 36 a 45 años;VIII Biobío;Fugado;Debito;9758;9933
06-07-2021;7;2021;Martes;ab1d7880;766;24399;1;10;10;10;10;Local 766;Locales;07-07-2021;Masculino;De 46 a 60 años;Región Metropolitana;Activo;Debito;12326;9971
02-07-2021;7;2021;Viernes;ab1d7881;108;24479;3;10;;;;um_Local 1;�ltima Milla;03-07-2021;Femenino;De 60 años y más;Región Metropolitana;Fugado;Credito;6654;10040
05-07-2021;7;2021;Lunes;ab1d7882;272;21977;5;10;10;10;10;Local 272;Locales;06-07-2021;Femenino;De 60 años y más;Región Metropolitana;Fugado;Debito;2196;10103
13-07-2021;7;2021;Martes;ab1d7883;300;5880;2;10;10;10;10;Local 300;Locales;14-07-2021;Masculino;De 60 años y más;V Valparaíso;Activo;Debito;14099;10170
30-07-2021;7;2021;Viernes;ab1d7884;115;4965;1;10;10;10;10;Local 115;Locales;06-08-2021;Femenino;De 46 a 60 años;Región Metropolitana;Activo;Efectivo;23296;10184
13-07-2021;7;2021;Martes;ab1d7885;193;12188;6;9;9;9;9;Local 193;Locales;19-07-2021;Masculino;De 60 años y más;Región Metropolitana;Activo;Efectivo;19612;10403
24-07-2021;7;2021;Sabado;ab1d7886;83;17249;1;10;9;;9;ret_Local;Retiro en Tienda;30-07-2021;Masculino;De 46 a 60 años;IX La Araucanía;Activo;Credito;12382;10684
29-07-2021;7;2021;jueves;ab1d7887;498;39113;3;10;;;;um_Local 4;�ltima Milla;03-08-2021;Femenino;De 46 a 60 años;Región Metropolitana;Activo;Debito;19786;10686
07-07-2021;7;2021;Miercoles;ab1d7888;80;27130;8;10;10;10;10;Local 80;Locales;08-07-2021;Masculino;De 36 a 45 años;X Los Lagos;Activo;Excedente;4511;10718
29-07-2021;7;2021;jueves;ab1d7889;64;9789;2;10;10;10;8;Local 64;Locales;03-08-2021;Femenino;De 26 a 35 años;Región Metropolitana;Activo;Excedente;24095;10781
10-07-2021;7;2021;Sabado;ab1d7890;195;17999;1;8;9;8;9;Local 195;Locales;11-07-2021;Femenino;De 26 a 35 años;Región Metropolitana;Activo;Debito;18193;10939
23-07-2021;7;2021;Viernes;ab1d7891;182;1547;1;8;9;9;6;Local 182;Locales;29-07-2021;Femenino;De 60 años y más;Región Metropolitana;Activo;Efectivo;24073;10992
28-07-2021;7;2021;Miercoles;ab1d7892;578;19096;4;10;9;10;10;Local 578;Locales;02-08-2021;Masculino;De 36 a 45 años;II Antofagasta;Activo;Credito;21625;11086
12-07-2021;7;2021;Lunes;ab1d7893;594;15599;1;10;10;10;10;Local 594;Locales;13-07-2021;Femenino;De 60 años y más;IV Coquimbo;Activo;Debito;21534;11130
09-07-2021;7;2021;Viernes;ab1d7894;230;16477;2;8;6;10;9;Local 230;Locales;10-07-2021;Masculino;De 60 años y más;VI O'Higgins;Activo;Debito;9183;11139
13-07-2021;7;2021;Martes;ab1d7895;446;11087;1;8;9;9;6;Local 446;Locales;20-07-2021;Femenino;De 46 a 60 años;VIII Biobío;Activo;Debito;5613;11199
03-07-2021;7;2021;Sabado;ab1d7896;156;12809;1;4;1;2;6;Local 156;Locales;09-07-2021;Femenino;De 36 a 45 años;Región Metropolitana;Dormido;Debito;20203;11228
07-07-2021;7;2021;Miercoles;ab1d7897;64;60678;4;10;;;;um_Local 6;�ltima Milla;14-07-2021;Femenino;De 36 a 45 años;Región Metropolitana;Semi Activo;Debito;19394;11238
09-07-2021;7;2021;Viernes;ab1d7898;476;6299;1;10;10;10;10;Local 476;Locales;10-07-2021;Femenino;De 36 a 45 años;V Valparaíso;Activo;Debito;23722;11242
29-07-2021;7;2021;jueves;ab1d7899;40;29224;2;10;10;10;10;Local 40;Locales;30-07-2021;Femenino;De 60 años y más;V Valparaíso;Activo;Debito;7736;11333
21-07-2021;7;2021;Miercoles;ab1d7900;104;32734;2;10;10;10;10;Local 104;Locales;22-07-2021;Femenino;De 60 años y más;Región Metropolitana;Activo;Debito;20475;11336
06-07-2021;7;2021;Martes;ab1d7901;480;11879;1;9;9;9;9;Local 480;Locales;07-07-2021;Femenino;De 46 a 60 años;Región Metropolitana;Activo;Debito;22492;11392
09-07-2021;7;2021;Viernes;ab1d7902;123;51919;1;2;0;3;5;Local 123;Locales;10-07-2021;Femenino;De 36 a 45 años;Región Metropolitana;Activo;Excedente;21356;11453
10-07-2021;7;2021;Sabado;ab1d7903;572;142784;4;10;10;10;10;Local 572;Locales;12-07-2021;Masculino;De 36 a 45 años;X Los Lagos;Activo;Excedente;11210;11516
20-07-2021;7;2021;Martes;ab1d7904;538;80823;20;3;10;10;5;Local 538;Locales;25-07-2021;Femenino;De 36 a 45 años;X Los Lagos;Activo;Credito;13487;11537
20-07-2021;7;2021;Martes;ab1d7905;405;22236;2;8;9;10;8;Local 405;Locales;21-07-2021;Femenino;De 46 a 60 años;Región Metropolitana;Activo;Debito;8308;11573
20-07-2021;7;2021;Martes;ab1d7906;291;15913;4;10;10;10;10;Local 291;Locales;23-07-2021;Femenino;De 60 años y más;VIII Biobío;Activo;Debito;13279;11577
02-07-2021;7;2021;Viernes;ab1d7907;184;7665;4;10;10;10;10;Local 184;Locales;06-07-2021;Masculino;De 46 a 60 años;Región Metropolitana;Dormido;Debito;11508;11623
25-07-2021;7;2021;Domingo;ab1d7908;178;45612;5;9;9;;10;ret_Local;Retiro en Tienda;27-07-2021;Femenino;De 18 a 25 años;Región Metropolitana;Activo;Excedente;23399;11657
10-07-2021;7;2021;Sabado;ab1d7909;55;15093;11;10;10;10;10;Local 55;Locales;11-07-2021;Femenino;De 46 a 60 años;Región Metropolitana;Activo;Credito;13691;11769
12-07-2021;7;2021;Lunes;ab1d7910;367;40068;6;8;9;10;7;Local 367;Locales;13-07-2021;Femenino;De 46 a 60 años;X Los Lagos;Activo;Excedente;3406;11788
09-07-2021;7;2021;Viernes;ab1d7911;483;28741;3;10;9;10;10;Local 483;Locales;12-07-2021;Femenino;De 36 a 45 años;VII Maule;Activo;Debito;9856;11797
08-07-2021;7;2021;jueves;ab1d7912;108;9943;4;9;8;9;8;Local 108;Locales;10-07-2021;Femenino;De 26 a 35 años;Región Metropolitana;Activo;Debito;22271;11836
14-07-2021;7;2021;Miercoles;ab1d7913;470;983;1;10;10;10;10;Local 470;Locales;19-07-2021;Femenino;De 46 a 60 años;IX La Araucanía;Dormido;Debito;21730;12062
14-07-2021;7;2021;Miercoles;ab1d7914;258;57687;5;10;10;10;10;Local 258;Locales;19-07-2021;Femenino;De 60 años y más;Región Metropolitana;Activo;Debito;20005;12068
21-07-2021;7;2021;Miercoles;ab1d7915;108;16999;1;10;10;10;10;Local 108;Locales;22-07-2021;Femenino;De 36 a 45 años;Región Metropolitana;Activo;Credito;10739;12089
02-07-2021;7;2021;Viernes;ab1d7916;463;37170;5;10;10;10;10;Local 463;Locales;07-07-2021;Masculino;De 46 a 60 años;V Valparaíso;Activo;Credito;18769;12117
20-07-2021;7;2021;Martes;ab1d7917;132;236144;5;9;;;;Santiago;Compra Telefónica;21-07-2021;Femenino;De 60 años y más;Región Metropolitana;Activo;Debito;21846;12355
02-07-2021;7;2021;Viernes;ab1d7918;140;1889;2;10;10;10;10;Local 140;Locales;04-07-2021;Masculino;De 60 años y más;Región Metropolitana;Activo;Debito;18453;12424
05-07-2021;7;2021;Lunes;ab1d7919;386;13534;5;10;9;10;10;Local 386;Locales;06-07-2021;Femenino;De 60 años y más;V Valparaíso;Activo;Credito;2902;12443
29-07-2021;7;2021;jueves;ab1d7920;768;7497;1;10;10;10;10;Local 768;Locales;03-08-2021;Femenino;De 60 años y más;Región Metropolitana;Activo;Efectivo;24039;12550
09-07-2021;7;2021;Viernes;ab1d7921;778;4504;1;8;10;10;10;Local 778;Locales;10-07-2021;Femenino;De 18 a 25 años;Región Metropolitana;Activo;Efectivo;13894;12647
30-07-2021;7;2021;Viernes;ab1d7922;180;8198;2;8;10;;10;ret_Local;Retiro en Tienda;02-08-2021;Masculino;De 46 a 60 años;Región Metropolitana;Activo;Credito;20041;12980
02-07-2021;7;2021;Viernes;ab1d7923;190;47659;4;9;9;9;;Local 190;Locales;03-07-2021;Masculino;De 60 años y más;Región Metropolitana;Activo;Debito;23374;13033
07-07-2021;7;2021;Miercoles;ab1d7924;468;5985;2;10;10;10;10;Local 468;Locales;08-07-2021;Femenino;De 46 a 60 años;V Valparaíso;Activo;Excedente;3691;13070
14-07-2021;7;2021;Miercoles;ab1d7925;291;21849;8;5;9;9;8;Local 291;Locales;15-07-2021;Masculino;De 60 años y más;VIII Biobío;Activo;Debito;13279;13147
31-07-2021;7;2021;Sabado;ab1d7926;196;1519;1;10;10;10;10;Local 196;Locales;06-08-2021;Femenino;De 46 a 60 años;Región Metropolitana;Activo;Debito;22246;13316
31-07-2021;7;2021;Sabado;ab1d7927;479;60177;4;7;10;;10;ret_Local;Retiro en Tienda;03-08-2021;Masculino;De 46 a 60 años;Región Metropolitana;Semi Activo;Debito;13989;13367
12-07-2021;7;2021;Lunes;ab1d7928;457;2972;4;8;0;8;6;Local 457;Locales;17-07-2021;Femenino;De 46 a 60 años;IV Coquimbo;Activo;Efectivo;5765;13393
31-07-2021;7;2021;Sabado;ab1d7929;182;2160;4;10;10;10;10;Local 182;Locales;02-08-2021;Masculino;De 60 años y más;Región Metropolitana;Activo;Efectivo;23109;13393
29-07-2021;7;2021;jueves;ab1d7930;383;2821;3;10;10;10;10;Local 383;Locales;30-07-2021;Masculino;De 60 años y más;I Tarapacá;Dormido;Efectivo;11263;13400
22-07-2021;7;2021;jueves;ab1d7931;432;25774;2;9;10;10;10;Local 432;Locales;25-07-2021;Masculino;De 46 a 60 años;X Los Lagos;Activo;Credito;2498;13428
13-07-2021;7;2021;Martes;ab1d7932;104;193960;14;0;;;;um_Local 1;�ltima Milla;15-07-2021;Femenino;De 36 a 45 años;Región Metropolitana;Activo;Excedente;20475;13481
14-07-2021;7;2021;Miercoles;ab1d7933;268;8699;1;10;10;10;10;Local 268;Locales;16-07-2021;Femenino;De 46 a 60 años;Región Metropolitana;Activo;Efectivo;14532;13525
19-07-2021;7;2021;Lunes;ab1d7934;590;21295;4;8;10;10;9;Local 590;Locales;21-07-2021;Femenino;De 60 años y más;Región Metropolitana;Activo;Credito;22273;13613
30-07-2021;7;2021;Viernes;ab1d7935;255;9271;1;10;10;10;10;Local 255;Locales;02-08-2021;Masculino;De 60 años y más;VIII Biobío;Activo;Efectivo;10384;13674
27-07-2021;7;2021;Martes;ab1d7936;174;9449;1;10;10;;10;ret_Local;Retiro en Tienda;28-07-2021;Femenino;De 18 a 25 años;Región Metropolitana;Activo;Credito;21559;13822
26-07-2021;7;2021;Lunes;ab1d7937;37;13549;2;10;10;8;10;Local 37;Locales;29-07-2021;Femenino;De 36 a 45 años;XIV Los Ríos;Activo;Debito;9929;13966
05-07-2021;7;2021;Lunes;ab1d7938;278;459459;3;1;1;4;2;Local 278;Locales;06-07-2021;Femenino;De 46 a 60 años;Región Metropolitana;Activo;Efectivo;19931;14017
08-07-2021;7;2021;jueves;ab1d7939;546;19535;1;10;9;10;10;Local 546;Locales;10-07-2021;Femenino;De 26 a 35 años;Región Metropolitana;Activo;Debito;5197;14050
28-07-2021;7;2021;Miercoles;ab1d7940;450;66523;7;10;6;10;9;Local 450;Locales;30-07-2021;Femenino;De 36 a 45 años;X Los Lagos;Semi Activo;Debito;6744;14052
04-07-2021;7;2021;Domingo;ab1d7941;488;14481;10;9;7;9;9;Local 488;Locales;05-07-2021;Masculino;De 60 años y más;V Valparaíso;Activo;Debito;4253;14075
02-07-2021;7;2021;Viernes;ab1d7942;563;4672;1;10;10;10;10;Local 563;Locales;03-07-2021;Masculino;De 46 a 60 años;Región Metropolitana;Activo;Credito;16792;14110
14-07-2021;7;2021;Miercoles;ab1d7943;617;27675;3;9;9;9;9;Local 617;Locales;17-07-2021;Femenino;De 60 años y más;Región Metropolitana;Activo;Efectivo;17455;14349
30-07-2021;7;2021;Viernes;ab1d7944;354;13517;3;9;9;10;8;Local 354;Locales;02-08-2021;Femenino;De 36 a 45 años;I Tarapacá;Activo;Debito;9300;14400
15-07-2021;7;2021;jueves;ab1d7945;562;27725;8;10;10;10;10;Local 562;Locales;17-07-2021;Femenino;De 46 a 60 años;V Valparaíso;Activo;Debito;11935;14501
20-07-2021;7;2021;Martes;ab1d7946;291;188663;24;10;10;10;10;Local 291;Locales;21-07-2021;Masculino;De 46 a 60 años;VIII Biobío;Activo;Debito;10820;14555
25-07-2021;7;2021;Domingo;ab1d7947;305;799;1;10;10;10;10;Local 305;Locales;29-07-2021;Masculino;De 36 a 45 años;V Valparaíso;Activo;Efectivo;23652;14795
11-07-2021;7;2021;Domingo;ab1d7948;140;10552;2;9;;9;10;Local 140;Locales;12-07-2021;Masculino;De 60 años y más;Región Metropolitana;Activo;Debito;1530;14800
27-07-2021;7;2021;Martes;ab1d7949;115;2980;2;10;10;10;10;Local 115;Locales;28-07-2021;Masculino;De 46 a 60 años;Región Metropolitana;Semi Activo;Debito;23146;14859
10-07-2021;7;2021;Sabado;ab1d7950;157;5875;3;9;10;10;8;Local 157;Locales;11-07-2021;Masculino;De 60 años y más;Región Metropolitana;Activo;Debito;6068;14874
09-07-2021;7;2021;Viernes;ab1d7951;198;5599;1;10;10;10;10;Local 198;Locales;11-07-2021;Femenino;De 26 a 35 años;Región Metropolitana;Activo;Debito;3148;14890
01-07-2021;7;2021;jueves;ab1d7952;49;44381;2;10;10;10;10;Local 49;Locales;06-07-2021;Femenino;De 18 a 25 años;II Antofagasta;Semi Activo;Credito;15054;14971
06-07-2021;7;2021;Martes;ab1d7953;50;17860;5;10;10;10;10;Local 50;Locales;11-07-2021;Femenino;De 18 a 25 años;Región Metropolitana;Activo;Debito;22713;15149
26-07-2021;7;2021;Lunes;ab1d7954;469;12839;1;10;10;10;10;Local 469;Locales;31-07-2021;Femenino;De 26 a 35 años;V Valparaíso;Activo;Credito;8351;15177
19-07-2021;7;2021;Lunes;ab1d7955;64;42689;2;0;;;;um_Local 6;�ltima Milla;22-07-2021;Femenino;De 36 a 45 años;Región Metropolitana;Activo;Debito;6041;15235
01-07-2021;7;2021;jueves;ab1d7956;583;31183;7;9;9;10;6;Local 583;Locales;02-07-2021;Masculino;De 60 años y más;VIII Biobío;Activo;Credito;16264;15302
05-07-2021;7;2021;Lunes;ab1d7957;437;13903;1;0;0;0;10;Local 437;Locales;07-07-2021;Masculino;De 46 a 60 años;IV Coquimbo;Activo;Excedente;23646;15358
16-07-2021;7;2021;Viernes;ab1d7958;629;23319;1;10;10;10;10;Local 629;Locales;22-07-2021;Femenino;De 46 a 60 años;XIV Los Ríos;Activo;Credito;12969;15568
30-07-2021;7;2021;Viernes;ab1d7959;582;25064;6;10;10;10;10;Local 582;Locales;06-08-2021;Femenino;De 26 a 35 años;Región Metropolitana;Activo;Debito;16398;15588
15-07-2021;7;2021;jueves;ab1d7960;175;136396;25;1;1;1;2;Local 175;Locales;20-07-2021;Masculino;De 46 a 60 años;Región Metropolitana;Activo;Efectivo;24113;15603
15-07-2021;7;2021;jueves;ab1d7961;563;4279;2;5;0;10;8;Local 563;Locales;20-07-2021;Masculino;De 36 a 45 años;Región Metropolitana;Activo;Debito;7452;15677
06-07-2021;7;2021;Martes;ab1d7962;541;7347;3;10;10;10;10;Local 541;Locales;07-07-2021;Femenino;De 60 años y más;V Valparaíso;Activo;Excedente;13199;15699
20-07-2021;7;2021;Martes;ab1d7963;8;11930;4;10;10;10;10;Local 8;Locales;22-07-2021;Femenino;De 46 a 60 años;V Valparaíso;Activo;Debito;1979;15768
20-07-2021;7;2021;Martes;ab1d7964;639;56902;2;10;10;10;10;Local 639;Locales;21-07-2021;Femenino;De 46 a 60 años;Región Metropolitana;Activo;Debito;15994;15805
28-07-2021;7;2021;Miercoles;ab1d7965;163;76958;11;10;10;10;10;Local 163;Locales;30-07-2021;Femenino;De 60 años y más;Región Metropolitana;Activo;Debito;13621;15858
20-07-2021;7;2021;Martes;ab1d7966;166;9449;2;10;10;10;10;Local 166;Locales;25-07-2021;Femenino;De 46 a 60 años;Región Metropolitana;Activo;Efectivo;1694;15955
05-07-2021;7;2021;Lunes;ab1d7967;50;7616;2;8;8;8;8;Local 50;Locales;06-07-2021;Femenino;De 46 a 60 años;Región Metropolitana;Activo;Efectivo;15804;15991
26-07-2021;7;2021;Lunes;ab1d7968;430;2099;1;10;10;10;10;Local 430;Locales;29-07-2021;Femenino;De 60 años y más;VIII Biobío;Activo;Debito;5128;16094
08-07-2021;7;2021;jueves;ab1d7969;115;4290;2;0;4;9;9;Local 115;Locales;09-07-2021;Femenino;De 18 a 25 años;Región Metropolitana;Activo;Debito;20763;16214
06-07-2021;7;2021;Martes;ab1d7970;574;58706;4;9;9;;10;ret_Local;Retiro en Tienda;07-07-2021;Femenino;De 36 a 45 años;Región Metropolitana;Fugado;Debito;5686;16280
02-07-2021;7;2021;Viernes;ab1d7971;607;29475;12;4;4;5;5;Local 607;Locales;03-07-2021;Masculino;De 60 años y más;Región Metropolitana;Activo;Debito;9993;16302
30-07-2021;7;2021;Viernes;ab1d7972;645;30128;4;10;10;10;9;Local 645;Locales;02-08-2021;Femenino;De 46 a 60 años;Región Metropolitana;Activo;Credito;909;16392
12-07-2021;7;2021;Lunes;ab1d7973;253;12799;1;10;9;10;10;Local 253;Locales;13-07-2021;Femenino;De 26 a 35 años;VII Maule;Fugado;Debito;5465;16522
31-07-2021;7;2021;Sabado;ab1d7974;579;24798;2;10;10;10;10;Local 579;Locales;03-08-2021;Femenino;De 46 a 60 años;VIII Biobío;Activo;Debito;18810;16527
05-07-2021;7;2021;Lunes;ab1d7975;576;7999;1;10;10;10;10;Local 576;Locales;06-07-2021;Femenino;De 46 a 60 años;Región Metropolitana;Activo;Credito;13915;16540
07-07-2021;7;2021;Miercoles;ab1d7976;324;72840;19;10;10;10;9;Local 324;Locales;08-07-2021;Femenino;De 46 a 60 años;VII Maule;Activo;Credito;7869;16632
21-07-2021;7;2021;Miercoles;ab1d7977;437;11580;1;9;9;9;9;Local 437;Locales;28-07-2021;Masculino;De 60 años y más;IV Coquimbo;Activo;Debito;16092;16663
08-07-2021;7;2021;jueves;ab1d7978;64;10649;2;9;9;10;9;Local 64;Locales;10-07-2021;Masculino;De 60 años y más;Región Metropolitana;Activo;Credito;5483;16681
24-07-2021;7;2021;Sabado;ab1d7979;405;72737;6;10;10;10;10;Local 405;Locales;26-07-2021;Masculino;De 46 a 60 años;Región Metropolitana;Activo;Excedente;3921;16749
03-07-2021;7;2021;Sabado;ab1d7980;190;15902;4;10;10;10;7;Local 190;Locales;04-07-2021;Femenino;De 46 a 60 años;Región Metropolitana;Activo;Debito;21649;16777
30-07-2021;7;2021;Viernes;ab1d7981;100;7370;3;10;10;10;10;Local 100;Locales;02-08-2021;Femenino;De 46 a 60 años;Región Metropolitana;Activo;Debito;21269;16868
03-07-2021;7;2021;Sabado;ab1d7982;360;10055;3;5;10;10;10;Local 360;Locales;08-07-2021;Femenino;De 46 a 60 años;XII Magallanes y Antártica;Activo;Debito;946;16937
21-07-2021;7;2021;Miercoles;ab1d7983;264;25729;3;10;10;10;10;Local 264;Locales;22-07-2021;Masculino;De 46 a 60 años;Región Metropolitana;Activo;Credito;24176;17050
02-07-2021;7;2021;Viernes;ab1d7984;85;5989;1;9;9;10;9;Local 85;Locales;03-07-2021;Femenino;De 26 a 35 años;Región Metropolitana;Activo;Debito;3287;17063
23-07-2021;7;2021;Viernes;ab1d7985;167;33595;5;10;10;;10;ret_Local;Retiro en Tienda;25-07-2021;Femenino;De 36 a 45 años;Región Metropolitana;Activo;Debito;17367;17142
05-07-2021;7;2021;Lunes;ab1d7986;544;44723;3;9;9;9;10;Local 544;Locales;11-07-2021;Masculino;De 60 años y más;Región Metropolitana;Activo;Debito;11570;17245
20-07-2021;7;2021;Martes;ab1d7987;556;87518;2;7;5;;7;ret_Local;Retiro en Tienda;27-07-2021;Masculino;De 36 a 45 años;Región Metropolitana;Fugado;Credito;1646;17299
15-07-2021;7;2021;jueves;ab1d7988;55;6660;2;9;8;10;8;Local 55;Locales;20-07-2021;Masculino;De 60 años y más;Región Metropolitana;Activo;Debito;15088;17338
21-07-2021;7;2021;Miercoles;ab1d7989;288;138631;13;10;10;10;10;Local 288;Locales;22-07-2021;Masculino;De 18 a 25 años;Región Metropolitana;Activo;Excedente;19742;17407
28-07-2021;7;2021;Miercoles;ab1d7990;156;24925;24;9;9;9;9;Local 156;Locales;29-07-2021;Femenino;De 60 años y más;Región Metropolitana;Activo;Efectivo;9210;17453
25-07-2021;7;2021;Domingo;ab1d7991;764;46298;2;9;9;9;9;Local 764;Locales;26-07-2021;Femenino;De 36 a 45 años;VI O'Higgins;Fugado;Debito;12022;17570
06-07-2021;7;2021;Martes;ab1d7992;190;23999;1;10;10;10;10;Local 190;Locales;07-07-2021;Masculino;De 60 años y más;Región Metropolitana;Activo;Debito;17434;17765
25-07-2021;7;2021;Domingo;ab1d7993;133;28313;2;9;9;9;9;Local 133;Locales;30-07-2021;Femenino;De 60 años y más;Región Metropolitana;Activo;Credito;21344;17803
23-07-2021;7;2021;Viernes;ab1d7994;539;2980;3;10;10;10;10;Local 539;Locales;27-07-2021;Masculino;De 46 a 60 años;Región Metropolitana;Activo;Debito;2102;17846
01-07-2021;7;2021;jueves;ab1d7995;276;5054;4;10;10;10;10;Local 276;Locales;07-07-2021;Masculino;De 60 años y más;Región Metropolitana;Activo;Efectivo;22212;17947
19-07-2021;7;2021;Lunes;ab1d7996;578;42277;4;10;10;10;10;Local 578;Locales;24-07-2021;Femenino;De 36 a 45 años;II Antofagasta;Activo;Debito;12166;18085
31-07-2021;7;2021;Sabado;ab1d7997;138;7918;4;10;6;10;10;Local 138;Locales;07-08-2021;Femenino;De 60 años y más;Región Metropolitana;Activo;Debito;21307;18097
23-07-2021;7;2021;Viernes;ab1d7998;409;28396;4;10;10;;10;ret_Local;Retiro en Tienda;28-07-2021;Femenino;De 46 a 60 años;VII Maule;Activo;Credito;5079;18144
19-07-2021;7;2021;Lunes;ab1d7999;778;30677;5;8;;;;um_Local 7;�ltima Milla;20-07-2021;Femenino;De 36 a 45 años;Región Metropolitana;Dormido;Debito;13894;18301
22-07-2021;7;2021;jueves;ab1d8000;300;11879;1;5;10;10;10;Local 300;Locales;23-07-2021;Femenino;De 46 a 60 años;V Valparaíso;Activo;Debito;4691;18320
03-07-2021;7;2021;Sabado;ab1d8001;10;6398;2;7;6;7;8;Local 10;Locales;08-07-2021;Femenino;De 46 a 60 años;Región Metropolitana;Activo;Debito;14049;18402
26-07-2021;7;2021;Lunes;ab1d8002;64;8638;2;6;9;9;5;Local 64;Locales;27-07-2021;Femenino;De 60 años y más;Región Metropolitana;Activo;Debito;24095;18476
23-07-2021;7;2021;Viernes;ab1d8003;85;37937;8;9;10;10;10;Local 85;Locales;25-07-2021;Femenino;De 60 años y más;Región Metropolitana;Activo;Credito;10266;18482
12-07-2021;7;2021;Lunes;ab1d8004;467;779;1;6;8;7;8;Local 467;Locales;17-07-2021;Femenino;De 60 años y más;Región Metropolitana;Activo;Debito;17135;18557
11-07-2021;7;2021;Domingo;ab1d8005;47;3198;2;10;10;10;10;Local 47;Locales;13-07-2021;Femenino;De 60 años y más;V Valparaíso;Activo;Debito;307;18686
07-07-2021;7;2021;Miercoles;ab1d8006;287;99937;5;10;;;;um_Local 2;�ltima Milla;10-07-2021;Femenino;De 36 a 45 años;Región Metropolitana;Semi Activo;Excedente;16029;18718
26-07-2021;7;2021;Lunes;ab1d8007;358;25198;2;9;8;;10;ret_Local;Retiro en Tienda;30-07-2021;Femenino;De 18 a 25 años;VIII Biobío;Activo;Debito;5054;18730
